H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
0.4,12.421,748.846,2.0862,676.61,5.0154,97.12,26.458,53.75,60.4823,"S"
0.4,12.517,742.659,0.6819,407.1,4.2009,91.66,26.458,53.75,60.4823,"S"
0.4,12.456,776.513,5.98,482.49,2.0855,110.3,26.458,53.75,60.4823,"S"
0.03,-2.932,255.236,-75.3399,0.59,9e-04,0,28.4272,23.71,156.466,"W"
0.03,-3.563,285.923,-78.9586,0.65,0.0016,0,28.4272,23.71,156.466,"W"
0.03,-5.503,360.448,-84.3625,0.24,4e-04,0,28.4272,23.71,156.466,"W"
0.03,-5.303,373.345,-85.4673,0.1,3e-04,1.15,28.4272,23.71,156.466,"W"
0.03,-4.628,373.593,-81.1233,0.1,3e-04,1.33,28.4272,23.71,156.466,"W"
0.03,-6.391,447.065,-78.0425,0.03,1e-04,0,28.4272,23.71,156.466,"W"
0.03,-5.702,447.354,-77.0227,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.85,441.475,-77.9055,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.485,476.742,-79.581,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.406,457.783,-76.4644,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.283,462.821,-78.6397,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.918,456.261,-79.7988,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.385,440.713,-81.2284,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.763,448.747,-81.8501,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.574,467.203,-82.8271,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.04,473.751,-84.0573,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.859,459.983,-84.6371,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.625,443.654,-83.2453,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.741,436.616,-78.7523,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.989,432.014,-78.5856,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.007,418.646,-78.0658,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.061,404.188,-76.4807,0,0,0,28.4272,23.71,156.466,"W"
0.59,-4.699,375.303,-77.2473,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.34,374.683,-78.3006,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.915,342.195,-72.5991,0,0,0,27.1993,44.47,86.1034,"W"
0.14,-5.413,339.106,-63.3874,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.877,219.788,-49.9491,0.26,0,0,27.0287,48.51,143.9295,"W"
0.14,-0.237,163.936,-45.3733,0.35,0,0,27.0287,48.51,143.9295,"W"
0.14,2.047,97.65,-47.5798,0.23,0,0.21,27.0287,48.51,143.9295,"W"
0.14,4.288,43.59,-53.2166,0.34,0.0037,2.7,27.0287,48.51,143.9295,"W"
0.14,5.758,20.901,-53.9343,0.21,0,1.36,27.0287,48.51,143.9295,"W"
0.14,6.527,17.839,-53.598,0,0,1.42,27.0287,48.51,143.9295,"W"
0.14,6.944,21.311,-52.6361,0,0,2.62,27.0287,48.51,143.9295,"W"
0.14,6.389,41.156,-50.7164,0.46,7e-04,4.56,27.0287,48.51,143.9295,"W"
0.14,4.53,105.735,-48.9086,0.33,0.0016,2.7,27.0287,48.51,143.9295,"W"
0.14,3.564,164.049,-45.5951,0.29,1e-04,5.58,27.0287,48.51,143.9295,"W"
0.14,4.345,177.9,-40.7659,6.03,0.0595,6.07,27.0287,48.51,143.9295,"W"
0.14,1.936,275.233,-37.4929,24.92,0.0619,8.36,27.0287,48.51,143.9295,"W"
0.14,-0.759,372.44,-22.9617,0.57,0.0019,1.76,27.0287,48.51,143.9295,"W"
0.14,-0.945,403.732,-3.6576,1.4,0.0057,2.2,27.0287,48.51,143.9295,"W"
0.14,-2.025,474.828,3.9778,1.8,0.0047,0.03,27.0287,48.51,143.9295,"W"
0.14,-2.728,542.312,5.284,3.05,5e-04,0,27.0287,48.51,143.9295,"W"
0.14,-1.486,551.371,3.4231,3.26,0.0203,3.17,27.0287,48.51,143.9295,"W"
0.14,-0.847,557.005,0.9384,4.25,0.0058,5.41,27.0287,48.51,143.9295,"W"
0.14,-0.177,530.754,-5.0782,3.64,0.0177,1.92,27.0287,48.51,143.9295,"W"
0.76,3.283,396.378,-20.7309,14.43,0.0802,4.16,25.7989,40.13,77.8284,"W"
0.76,8.724,202.336,-37.7391,315.85,1.6449,38.91,25.7989,40.13,77.8284,"W"
0.76,10.198,134.817,-36.5746,16.5,0.0123,3.9,25.7989,40.13,77.8284,"W"
0.79,10.372,115.228,-36.5855,0.74,0,0,22.2821,58.71,95.1002,"W"
0.79,10.489,109.401,-43.0048,0.06,0,0.52,22.2821,58.71,95.1002,"W"
0.79,10.717,114.982,-45.0822,0.6,2e-04,1.37,22.2821,58.71,95.1002,"W"
0.79,10.341,149.005,-44.8765,2.1,0.0097,4.15,22.2821,58.71,95.1002,"W"
1.53,11.116,154.795,-42.8801,230.68,1.3969,54.54,27.3199,52.01,99.5925,"W"
1.53,10.839,184.382,-42.49,181.99,0.5243,58.32,27.3199,52.01,99.5925,"W"
0.79,9.43,251.263,-37.1239,9.23,0.0093,9.33,22.2821,58.71,95.1002,"W"
0.79,9.464,291.282,-33.0103,13.2,0.0635,10.87,22.2821,58.71,95.1002,"W"
0.79,9.294,355.47,-28.4486,2.83,0.0037,7.12,22.2821,58.71,95.1002,"W"
0.79,9.841,410.451,-25.3518,12.3,0.0319,9.52,22.2821,58.71,95.1002,"W"
0.63,10.028,487.581,-23.441,66.77,0.1458,18.58,24.9107,51.31,82.7802,"W"
0.63,9.977,569.323,-22.1568,176.09,0.8556,31.36,24.9107,51.31,82.7802,"W"
0.63,10.786,566.938,-22.1057,63,0.2154,12.21,24.9107,51.31,82.7802,"W"
1.16,9.618,588.817,-14.8859,72.3,0.3736,12.49,23.694,52.56,67.3065,"N"
1.16,8.411,618.526,-13.8859,112.4,0.6009,30.29,23.694,52.56,67.3065,"N"
1.16,8.065,636.927,-16.5144,56.78,0.1008,19.79,23.694,52.56,67.3065,"N"
1.16,9.344,619.919,-18.0482,218.46,1.0699,35.51,23.694,52.56,67.3065,"N"
1.16,8.99,658.429,-11.826,135.94,0.5026,29.93,23.694,52.56,67.3065,"N"
0.5,11.863,606.323,-19.658,274.78,1.3372,44.24,26.966,48.12,62.9162,"N"
0.5,13.509,585.674,-23.8543,1937.67,8.7766,158.26,26.966,48.12,62.9162,"N"
0.5,13.642,595.932,-24.1805,917.38,3.8515,84.87,26.966,48.12,62.9162,"N"
0.5,13.626,600.508,-18.7775,539.34,2.4417,75.82,26.966,48.12,62.9162,"N"
0.5,13.608,598.377,-16.9936,502.05,2.1274,51,26.966,48.12,62.9162,"N"
0.5,13.586,591.902,-15.9582,663.15,3.2566,71.38,26.966,48.12,62.9162,"N"
0.5,13.555,587.722,-19.134,419.94,1.6618,45.3,26.966,48.12,62.9162,"N"
0.4,13.515,603.94,-19.2268,151.28,0.5436,35.42,26.458,53.75,60.4823,"S"
0.4,13.453,649.919,-19.3694,121.31,0.6981,41.79,26.458,53.75,60.4823,"S"
0.03,-6,378.89,-78.7568,0.22,2e-04,0,28.4272,23.71,156.466,"W"
0.03,-6.735,420.626,-81.0933,0.12,2e-04,0,28.4272,23.71,156.466,"W"
0.03,-6.549,435.793,-80.8169,0.07,2e-04,0.5,28.4272,23.71,156.466,"W"
0.03,-5.545,427.233,-78.6471,0.22,6e-04,2.99,28.4272,23.71,156.466,"W"
0.03,-5.283,440.897,-77.597,0.06,1e-04,0,28.4272,23.71,156.466,"W"
0.03,-4.475,437.981,-76.8678,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.546,459.661,-76.4633,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.248,497.195,-75.1028,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.917,470.631,-75.8349,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.887,477.607,-77.0749,0,0,0,28.4272,23.71,156.466,"W"
0.59,-3.605,472.05,-78.8166,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.722,473.819,-81.9042,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.355,487.367,-84.4535,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.991,498.801,-85.3041,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.459,504.076,-86.9925,0,0,0,27.1993,44.47,86.1034,"W"
0.03,-5.135,485.265,-88.6638,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.771,494.487,-87.3529,0,0,0,28.4272,23.71,156.466,"W"
0.03,-6.703,511.802,-83.6696,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.864,474.948,-82.4833,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.575,452.41,-79.9795,0,0,0,28.4272,23.71,156.466,"W"
0.59,-4.849,414.244,-77.3016,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.428,382.615,-76.4544,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.047,320.41,-73.9433,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-2.501,282.309,-70.874,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-2.582,264.182,-64.0591,0,0,0,27.1993,44.47,86.1034,"W"
0.14,-2.658,249.173,-54.4179,0.01,0,0,27.0287,48.51,143.9295,"W"
0.14,0.874,132.281,-50.9261,0.05,0,0,27.0287,48.51,143.9295,"W"
0.14,4.294,40.229,-50.0783,0.19,9e-04,2.67,27.0287,48.51,143.9295,"W"
0.14,5.091,23.413,-51.6129,0.14,0.0018,0.05,27.0287,48.51,143.9295,"W"
0.14,5.61,17.992,-52.8528,0,0,0.37,27.0287,48.51,143.9295,"W"
0.14,5.831,20.677,-53.3415,0,0,5.21,27.0287,48.51,143.9295,"W"
0.14,5.041,41.444,-51.0576,0,0,1.97,27.0287,48.51,143.9295,"W"
0.14,3.461,94.966,-48.4662,0.39,0.0148,5.43,27.0287,48.51,143.9295,"W"
0.14,0.746,204.814,-47.8828,1.58,0.0096,2.65,27.0287,48.51,143.9295,"W"
0.14,-0.406,276.895,-44.4746,0.87,4e-04,0,27.0287,48.51,143.9295,"W"
0.14,-1.773,353.164,-36.7881,1.76,0,0,27.0287,48.51,143.9295,"W"
0.14,-2.711,406.919,-29.0626,0.04,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.282,441.986,-14.2141,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.459,470.787,-3.2573,0.04,3e-04,0,27.0287,48.51,143.9295,"W"
0.14,-4.25,531.178,6.0547,4.12,0.0157,0,27.0287,48.51,143.9295,"W"
0.14,-2.889,539.304,8.7624,2.18,0.0034,1.26,27.0287,48.51,143.9295,"W"
0.14,-0.954,529.807,-1.2052,11.31,0.0413,7.11,27.0287,48.51,143.9295,"W"
0.76,1.292,473.656,-15.0488,25.36,0.2343,7.45,25.7989,40.13,77.8284,"W"
0.76,3.992,373.545,-25.8724,16.35,0.0872,6.47,25.7989,40.13,77.8284,"W"
0.76,7.096,252.182,-35.8215,117.25,0.6357,21.87,25.7989,40.13,77.8284,"W"
0.76,10.231,139.197,-42.2635,47.23,0.1336,15.02,25.7989,40.13,77.8284,"W"
0.76,10.719,110.616,-46.9841,41.48,0.1459,9.87,25.7989,40.13,77.8284,"W"
0.76,10.754,98.993,-47.3702,3.35,0.063,0.59,25.7989,40.13,77.8284,"W"
0.79,10.828,97.518,-46.571,0.13,0,0,22.2821,58.71,95.1002,"W"
0.79,10.746,113.657,-44.4164,2.13,0,0,22.2821,58.71,95.1002,"W"
0.79,10.705,137.754,-43.106,13.62,0.0133,2.54,22.2821,58.71,95.1002,"W"
1.53,9.198,201.105,-42.3518,212.53,1.3187,40.7,27.3199,52.01,99.5925,"W"
1.53,11.027,153.919,-43.4482,497.97,2.2549,79.9,27.3199,52.01,99.5925,"W"
0.79,9.516,207.037,-42.2937,8.77,0.0043,3.49,22.2821,58.71,95.1002,"W"
0.79,8.948,251.067,-35.8788,7.8,0.0036,1.62,22.2821,58.71,95.1002,"W"
0.79,8.664,316.349,-30.2083,2.65,0.0135,5.58,22.2821,58.71,95.1002,"W"
0.79,9.053,391.251,-26.6688,21.38,0.1612,12.93,22.2821,58.71,95.1002,"W"
0.63,9.224,488.904,-24.3558,16.09,0.0677,10.41,24.9107,51.31,82.7802,"W"
0.63,9.232,595.007,-22.0221,26.87,0.1444,18.58,24.9107,51.31,82.7802,"W"
0.63,9.847,629.557,-20.6003,105.24,0.4242,18.82,24.9107,51.31,82.7802,"W"
1.16,9.976,588.535,-19.1316,83.62,0.2557,11.31,23.694,52.56,67.3065,"N"
1.16,6.945,640.432,-12.8548,58.72,0.247,14.54,23.694,52.56,67.3065,"N"
1.16,6.318,653.408,-15.1709,67.92,0.2319,16.94,23.694,52.56,67.3065,"N"
1.16,10.03,562.425,-16.8271,262.35,1.0975,44.05,23.694,52.56,67.3065,"N"
1.16,8.132,650.555,7.4911,131.07,0.3895,26.98,23.694,52.56,67.3065,"N"
0.5,9.593,649.874,1.0625,79.83,0.3999,25.99,26.966,48.12,62.9162,"N"
0.5,12.628,597.781,-20.2925,428.74,2.0141,48.25,26.966,48.12,62.9162,"N"
0.5,13.227,595.975,-22.8262,865.98,3.8596,84.04,26.966,48.12,62.9162,"N"
0.5,13.366,591.17,-21.0621,753.73,3.9291,90.3,26.966,48.12,62.9162,"N"
0.5,13.346,580.732,-19.6261,723.2,3.3145,65.02,26.966,48.12,62.9162,"N"
0.5,13.335,564.334,-17.135,486.77,2.1303,63.54,26.966,48.12,62.9162,"N"
0.5,13.301,550.1,-17.6169,301.19,2.3271,61.59,26.966,48.12,62.9162,"N"
0.59,-6.991,436.164,-76.5334,0.17,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.829,421.432,-77.1828,0.18,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.254,426.472,-76.428,0.16,1e-04,4.87,27.1993,44.47,86.1034,"W"
0.03,-4.438,424.205,-76.2794,0.17,3e-04,0.46,28.4272,23.71,156.466,"W"
0.03,-6.092,495.345,-76.1575,0,0,0,28.4272,23.71,156.466,"W"
0.03,-7.499,558.348,-75.0957,0,0,0,28.4272,23.71,156.466,"W"
0.59,-7.248,570.329,-73.9788,0,0,0,27.1993,44.47,86.1034,"W"
0.03,-6.483,564.349,-75.9066,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.413,544.935,-77.7153,0,0,0,28.4272,23.71,156.466,"W"
0.59,-4.902,536.582,-76.2621,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.727,532.196,-78.5727,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.916,533.331,-82.889,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.825,522.634,-85.2063,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.982,517.709,-88.4968,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.286,516.86,-89.809,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.299,507.747,-89.2565,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.533,505.635,-85.7581,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.748,502.761,-82.0135,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.927,467.71,-80.7782,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.781,420.57,-80.3977,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.09,383.845,-77.0372,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.945,330.093,-73.7112,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.144,283.743,-69.1775,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.283,264.101,-65.8265,0.04,2e-04,0,27.1993,44.47,86.1034,"W"
0.59,-2.949,290.648,-62.7725,0.13,8e-04,0,27.1993,44.47,86.1034,"W"
0.14,-1.265,219.628,-61.2399,0.86,0.0011,0,27.0287,48.51,143.9295,"W"
0.14,3.011,81.244,-60.2387,2.44,0,2.06,27.0287,48.51,143.9295,"W"
0.14,4.606,37.371,-58.2497,0.99,0,0.93,27.0287,48.51,143.9295,"W"
0.14,5.048,25.665,-55.2402,0.01,0,0.01,27.0287,48.51,143.9295,"W"
0.14,5.114,25.375,-54.0766,0.09,0,2.91,27.0287,48.51,143.9295,"W"
0.14,5.125,32.373,-52.6019,0.27,0,3.58,27.0287,48.51,143.9295,"W"
0.14,4.433,59.073,-50.1754,0.56,7e-04,2.92,27.0287,48.51,143.9295,"W"
0.14,0.544,187.611,-48.2411,0.58,0.0019,3.28,27.0287,48.51,143.9295,"W"
0.14,-3.717,346.241,-47.4811,0.28,0,0,27.0287,48.51,143.9295,"W"
0.76,-3.876,386.48,-42.2854,0.03,0,0,25.7989,40.13,77.8284,"W"
0.14,-3.105,393.039,-35.1356,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-2.859,405.928,-21.6985,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.364,465.462,-10.4513,0.02,0.0046,0,27.0287,48.51,143.9295,"W"
0.14,-3.708,465.956,-5.1669,0.32,0.0011,0.04,27.0287,48.51,143.9295,"W"
0.14,-3.833,506.25,-2.1663,0.42,0.0044,1.83,27.0287,48.51,143.9295,"W"
0.76,-1.711,488.411,-1.708,0.87,0.0129,7.38,25.7989,40.13,77.8284,"W"
0.76,3.37,375.046,-19.971,27.04,0.2524,6.02,25.7989,40.13,77.8284,"W"
0.76,8.106,240.136,-30.2068,99.35,0.4113,21.76,25.7989,40.13,77.8284,"W"
0.76,7.395,241.032,-37.2304,35.08,0.1305,7.29,25.7989,40.13,77.8284,"W"
0.79,8.732,184.928,-42.4086,16.15,0.0566,1.08,22.2821,58.71,95.1002,"W"
0.76,10.777,108.842,-47.8418,5.99,0.0042,6.06,25.7989,40.13,77.8284,"W"
0.76,10.58,101.688,-50.2423,19.26,0.0787,4.7,25.7989,40.13,77.8284,"W"
0.76,10.661,91.635,-49.5204,20.02,0.0637,11.25,25.7989,40.13,77.8284,"W"
0.76,10.531,96.83,-48.3999,1.61,0.0169,0,25.7989,40.13,77.8284,"W"
0.79,10.359,116.286,-45.3626,2.16,0,0,22.2821,58.71,95.1002,"W"
0.79,10.561,133.745,-43.2848,3.97,1e-04,0.5,22.2821,58.71,95.1002,"W"
0.79,7.954,225.302,-43.0755,22.53,0.1739,16.11,22.2821,58.71,95.1002,"W"
1.53,9.79,170.528,-44.2882,208.95,1.2601,55.35,27.3199,52.01,99.5925,"W"
0.79,9.956,166.594,-44.0922,63.49,0.1112,19.49,22.2821,58.71,95.1002,"W"
0.79,8.787,218.593,-37.4193,15.49,0.0078,12.44,22.2821,58.71,95.1002,"W"
0.79,8.018,293.376,-32.3212,5.63,0.0782,12.04,22.2821,58.71,95.1002,"W"
0.79,8.535,363.584,-28.9137,8.29,0.0199,4.08,22.2821,58.71,95.1002,"W"
0.79,8.713,461.321,-24.6895,11.15,0.0356,9.16,22.2821,58.71,95.1002,"W"
0.63,8.781,567.159,-22.1305,33.55,0.2889,21.13,24.9107,51.31,82.7802,"W"
0.63,9.154,619.574,-22.0658,62.61,0.2071,19.46,24.9107,51.31,82.7802,"W"
0.63,9.879,575.362,-22.5882,138.4,0.6069,22.66,24.9107,51.31,82.7802,"W"
1.16,8.178,579.331,-16.3456,41.58,0.145,16.35,23.694,52.56,67.3065,"N"
1.16,6.995,594.665,-17.1967,214.55,0.9846,36.88,23.694,52.56,67.3065,"N"
1.16,8.013,574.605,-16.3825,122.95,0.4876,31.73,23.694,52.56,67.3065,"N"
1.16,5.789,670.704,28.7529,125.38,0.4796,18.94,23.694,52.56,67.3065,"N"
1.16,7.419,668.329,21.0453,49.77,0.1241,16.69,23.694,52.56,67.3065,"N"
0.5,9.522,655.16,-9.7725,85.1,0.4179,23.33,26.966,48.12,62.9162,"N"
0.5,11.683,615.203,-12.9666,298.39,1.6839,43.25,26.966,48.12,62.9162,"N"
0.5,13.098,573.77,-19.298,1121.32,4.2859,95.05,26.966,48.12,62.9162,"N"
0.5,13.117,561.234,-21.8662,682.41,2.691,97.84,26.966,48.12,62.9162,"N"
1.22,13.081,545.726,-18.5875,1008.77,20.119,138.96,22.642,82.01,106.1235,"N"
1.22,13.007,532.122,-15.1965,4012.81,27.7956,252.29,22.642,82.01,106.1235,"N"
0.59,-6.973,442.883,-74.3045,0.13,0,0,27.1993,44.47,86.1034,"W"
0.59,-6.986,463.456,-75.0835,0.09,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.832,452.988,-75.5043,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.068,423.458,-75.3708,0.24,0,2.28,27.1993,44.47,86.1034,"W"
0.59,-5.609,491.557,-74.7003,0.26,0,0,27.1993,44.47,86.1034,"W"
0.59,-8.328,593.955,-73.303,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-6.449,558.367,-70.9469,0,1e-04,0,27.1993,44.47,86.1034,"W"
0.59,-4.496,519.584,-70.9888,1.16,6e-04,0,27.1993,44.47,86.1034,"W"
0.59,-3.617,510.57,-75.2922,0.91,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.962,533.498,-79.018,0.14,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.53,556.08,-74.7054,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.757,560.7,-76.4763,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.459,543.507,-82.0828,0.03,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.8,512.373,-87.3126,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.311,515.774,-87.061,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.046,526.838,-88.3571,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.776,539.559,-89.0288,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.998,508.552,-86.5858,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-3.664,461.469,-81.4921,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.715,484.927,-78.597,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.546,469.097,-80.4227,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-4.587,455.491,-76.7645,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.201,334.464,-72.1438,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.143,309.281,-66.231,0,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.462,292.994,-61.5209,0.04,3e-04,0,27.1993,44.47,86.1034,"W"
0.14,0.45,210.396,-60.6361,0.47,0.002,0,27.0287,48.51,143.9295,"W"
0.14,3.515,96.698,-63.9284,2,5e-04,2.2,27.0287,48.51,143.9295,"W"
0.14,4.513,58.909,-66.4856,2.83,0,4.43,27.0287,48.51,143.9295,"W"
0.14,5.028,38.085,-66.2091,0.96,0,3.25,27.0287,48.51,143.9295,"W"
0.14,4.727,36.154,-62.5473,0.04,0,2.45,27.0287,48.51,143.9295,"W"
0.14,4.378,42.799,-59.1027,0.04,0,2.41,27.0287,48.51,143.9295,"W"
0.14,4.316,60.975,-58.3557,0.06,0,0.79,27.0287,48.51,143.9295,"W"
0.76,1.983,149.736,-56.1495,0.1,1e-04,2.22,25.7989,40.13,77.8284,"W"
0.76,-0.784,260.419,-53.4721,0.34,0,0.14,25.7989,40.13,77.8284,"W"
0.76,-1.735,318.413,-49.93,0.48,5e-04,0,25.7989,40.13,77.8284,"W"
0.76,-2.001,353.179,-42.1598,0.03,0,0,25.7989,40.13,77.8284,"W"
0.76,-1.638,362.701,-36.3474,0,0,0,25.7989,40.13,77.8284,"W"
0.14,-4.141,450.95,-28.2534,0.4,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.339,436.428,-13.9212,0.43,2e-04,0,27.0287,48.51,143.9295,"W"
0.14,-2.901,439.403,-8.6156,0.57,0.0016,4.56,27.0287,48.51,143.9295,"W"
0.14,-3.469,491.282,-17.4892,0.95,7e-04,2.03,27.0287,48.51,143.9295,"W"
0.76,3.283,327.713,-29.03,11.7,0.1075,7.99,25.7989,40.13,77.8284,"W"
0.76,8.464,198.267,-40.2395,80.49,0.8034,24.53,25.7989,40.13,77.8284,"W"
0.76,8.118,208.507,-42.9925,118.35,0.1668,15.58,25.7989,40.13,77.8284,"W"
0.79,9.354,161.344,-43.3925,4.2,0.0025,4.32,22.2821,58.71,95.1002,"W"
0.79,10.02,128.946,-48.5261,2.44,0.0133,6.22,22.2821,58.71,95.1002,"W"
0.79,9.719,117.364,-50.7917,1.61,0.0071,3.76,22.2821,58.71,95.1002,"W"
0.79,10.143,90.284,-51.862,1.17,0.0045,3.42,22.2821,58.71,95.1002,"W"
0.76,10.162,85.106,-50.7627,3.71,0.0039,0,25.7989,40.13,77.8284,"W"
0.79,10.061,91.296,-49.9701,0.84,4e-04,0,22.2821,58.71,95.1002,"W"
0.79,10.327,96.429,-48.1793,0.31,0,0,22.2821,58.71,95.1002,"W"
0.79,10.833,101.682,-47.9569,1.61,3e-04,1.95,22.2821,58.71,95.1002,"W"
0.79,10.875,113.894,-49.1085,1.96,0.0052,4.13,22.2821,58.71,95.1002,"W"
0.79,9.818,147.588,-47.3588,26.45,0.1378,10.55,22.2821,58.71,95.1002,"W"
0.79,8.797,182.604,-46.3177,181.51,1.0208,38.71,22.2821,58.71,95.1002,"W"
0.79,8.083,222.607,-41.0738,5.33,0,1.91,22.2821,58.71,95.1002,"W"
0.79,8.187,269.286,-35.7702,6.43,0.0116,4.17,22.2821,58.71,95.1002,"W"
0.79,8.396,338.649,-30.7717,9.34,0.1237,12.47,22.2821,58.71,95.1002,"W"
0.79,8.377,417.654,-25.541,14.64,0.0654,11.92,22.2821,58.71,95.1002,"W"
0.79,8.406,493.545,-21.5107,163.28,1.5861,62.32,22.2821,58.71,95.1002,"W"
0.79,8.623,549.829,-21.8154,45.64,0.1436,24.79,22.2821,58.71,95.1002,"W"
0.79,9.416,535.335,-22.3138,104.48,0.4506,25.41,22.2821,58.71,95.1002,"W"
1.16,7.892,542.26,-19.1763,57.54,0.2035,14.56,23.694,52.56,67.3065,"N"
1.16,6.789,555.149,-17.57,114.81,0.3811,30.96,23.694,52.56,67.3065,"N"
1.16,8.001,522.85,-23.2017,177.69,0.9174,47.48,23.694,52.56,67.3065,"N"
1.16,7.147,564.274,-17.1208,201.8,0.9228,42.15,23.694,52.56,67.3065,"N"
1.16,5.874,636.507,-14.0339,153.7,0.6542,28.9,23.694,52.56,67.3065,"N"
0.5,6.296,678.89,-13.0422,114.54,0.4234,29.5,26.966,48.12,62.9162,"N"
0.5,8.938,639.89,-7.1209,81.2,0.3974,21.68,26.966,48.12,62.9162,"N"
0.5,11.958,564.79,-17.5518,678.25,5.1576,81.91,26.966,48.12,62.9162,"N"
0.5,12.821,538.536,-18.5899,609.48,6.6036,135.62,26.966,48.12,62.9162,"N"
1.22,12.813,531.61,-16.4266,860.29,7.5301,154.52,22.642,82.01,106.1235,"N"
1.22,12.734,528.601,-11.5324,453.09,3.8335,88.97,22.642,82.01,106.1235,"N"
0.5,12.586,539.24,-7.1891,624.42,4.3991,96.14,26.966,48.12,62.9162,"N"
0.5,12.385,570.033,-4.3431,433.7,2.1372,70.27,26.966,48.12,62.9162,"N"
0.2,11.101,813.606,0.0873,533.26,2.3094,156.96,20.6315,66.45,63.3435,"N"
0.59,-6.593,462.506,-72.2913,0.36,0,0,27.1993,44.47,86.1034,"W"
0.59,-6.962,495.446,-73.01,0.07,0,0,27.1993,44.47,86.1034,"W"
0.59,-5.365,473.49,-73.1228,0.03,0,0,27.1993,44.47,86.1034,"W"
